env,tau,seed,method,checkpoint_step,checkpoint,raw_npz,normalization_sha256,n_states,action_dim,max_action,policy_noise,noise_clip,smoothing_samples,target_deterministic_saturation_fraction,smoothed_action_saturation_fraction_mean,target_deterministic_to_next_data_sq_mean_metric_mean,target_deterministic_to_next_data_sq_mean_metric_p50,target_deterministic_to_next_data_sq_mean_metric_p90,target_deterministic_to_next_data_sq_mean_metric_p99,target_deterministic_to_next_data_sq_mean_metric_rms,target_smoothed_to_next_data_sq_mean_metric_mean,target_smoothed_to_next_data_sq_mean_metric_p50,target_smoothed_to_next_data_sq_mean_metric_p90,target_smoothed_to_next_data_sq_mean_metric_p99,target_smoothed_to_next_data_sq_mean_metric_rms,polyak_lag_sq_mean_metric_mean,polyak_lag_sq_mean_metric_p50,polyak_lag_sq_mean_metric_p90,polyak_lag_sq_mean_metric_p99,polyak_lag_sq_mean_metric_rms,current_sample_anchor_proxy_sq_mean_metric_mean,current_sample_anchor_proxy_sq_mean_metric_p50,current_sample_anchor_proxy_sq_mean_metric_p90,current_sample_anchor_proxy_sq_mean_metric_p99,current_sample_anchor_proxy_sq_mean_metric_rms
halfcheetah-expert-v2,0.2,2,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.2_expl2_seed2/params_1000000.pkl,/tmp/diag_new_p7szxuje/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.2_expl2_seed2_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.18054771423339844,0.025489076645584117,0.016175694586915295,0.05646223941065879,0.14794677560548747,0.15965298821376353,0.05536754559463734,0.04672556813837392,0.08810947548132454,0.17102195456088884,0.23530309304094865,0.0004660967466503777,0.00027529393053793427,0.0008695203338220381,0.0034969977789690724,0.021589273879646292,0.0250795022133951,0.015783496151925647,0.05624976727510027,0.13558479522765454,0.15836509152396908
halfcheetah-expert-v2,0.2,3,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.2_expl2_seed3/params_1000000.pkl,/tmp/diag_new_fl0f9m_z/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.2_expl2_seed3_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.1804364522298177,0.025424400313823967,0.015956632041100722,0.05682224956520562,0.1387786087948983,0.15945030672226368,0.05530037419290063,0.04668573101085105,0.0881674066212098,0.16774073049381505,0.23516031593978742,0.00048306764915293253,0.0003030508437783889,0.0008951964062333673,0.002717229319416491,0.021978799993469446,0.025097471784002574,0.015990934892518755,0.056007874963976675,0.13434956506653187,0.15842181599767935
halfcheetah-expert-v2,0.4,0,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.4_expl2_seed0/params_1000000.pkl,/tmp/diag_new_ac0vmre1/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.4_expl2_seed0_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.183413823445638,0.025473226860028737,0.015948289296678318,0.05680147928311878,0.14197733218394834,0.1596033422583272,0.05512369400111757,0.046560698896518815,0.08782130235048821,0.1697729521740937,0.23478435638073838,0.00040366351221665805,0.0002098703131245827,0.0008431351974896492,0.0028308157805516563,0.020091379052137214,0.025164745450374042,0.016135534742109787,0.055845870534540154,0.13398353525456824,0.15863399840631276
halfcheetah-expert-v2,0.4,1,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.4_expl2_seed1/params_1000000.pkl,/tmp/diag_new_e53ehgwp/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.4_expl2_seed1_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.18343289693196613,0.02528665332336262,0.016007514734155848,0.05758536933960083,0.14160578068016003,0.15901777675267195,0.054952176632642194,0.0463918695584021,0.08814932753174431,0.1736569295253374,0.2344188060558329,0.0004257594585048374,0.00024913085676914193,0.00090338127290579,0.0027026238242215594,0.020633939480982234,0.02500150101360259,0.01574283740046667,0.05595334233690845,0.13643152926549673,0.15811862955895675
halfcheetah-expert-v2,0.4,2,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.4_expl2_seed2/params_1000000.pkl,/tmp/diag_new_8_74xztf/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.4_expl2_seed2_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.18291282653808594,0.025641142258586925,0.01599121690326418,0.05666105923592113,0.14050973545775702,0.1601285179428915,0.05532538943611891,0.046590701702568196,0.08811910634372269,0.17015767447787244,0.23521349756363666,0.0004482144298663833,0.0002621264923214165,0.0009092689417033265,0.003106081634787958,0.021171075312000177,0.025160185574631507,0.015816649032179463,0.055463719544405876,0.13655375536549552,0.15861962543970248
halfcheetah-expert-v2,0.4,3,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.4_expl2_seed3/params_1000000.pkl,/tmp/diag_new_06ha4xlr/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.4_expl2_seed3_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.1831067403157552,0.025450858434648026,0.016283083058548677,0.0568293252241953,0.14005351234942895,0.15953325181493677,0.05510680243168309,0.046703885105712196,0.08797486393786595,0.1698004424328364,0.23474838110556395,0.00044286727807085107,0.000274400627271613,0.0008740908549877229,0.002630284782137463,0.021044412039086552,0.02520446256309287,0.015838820981950146,0.0561399531167505,0.13841651448378833,0.15875913379422574
halfcheetah-expert-v2,0.7,0,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.7_expl2_seed0/params_1000000.pkl,/tmp/diag_new_h67pb1p9/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.7_expl2_seed0_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.18529065450032553,0.025630015410688274,0.01618506481130074,0.057668963762504674,0.14089587830627986,0.16009377068046174,0.055087388609575266,0.046338188659006484,0.08839571435819174,0.17136919917061785,0.23470702718405187,0.0004033606838385488,0.00021855679733562283,0.0008337295901886439,0.0026837666651355623,0.02008384136161578,0.02507280916491627,0.015986872960335557,0.05529148390633054,0.1367684820571943,0.1583439584099004
halfcheetah-expert-v2,0.7,1,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.7_expl2_seed1/params_1000000.pkl,/tmp/diag_new_1eq6nyy8/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.7_expl2_seed1_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.1855030059814453,0.025561830036603506,0.016179247586933343,0.05707300321470636,0.14248523406276967,0.15988067436874134,0.0550328250051714,0.046560742855362255,0.08802068797230597,0.17122279272376217,0.23459076069865029,0.0003986198784379748,0.00023564535509971546,0.0007891622961461546,0.0029246240814321425,0.019965467148002694,0.025094936559491337,0.01554983409209143,0.05636753489106165,0.13710814075432923,0.15841381429500187
halfcheetah-expert-v2,0.7,2,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.7_expl2_seed2/params_1000000.pkl,/tmp/diag_new_8eg1j1gf/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.7_expl2_seed2_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.1861743927001953,0.025518325861013238,0.016066759251771146,0.05729484245913833,0.14535993795968066,0.15974456441773924,0.05492482037066449,0.046309482688805505,0.0881596708002634,0.17813163541576457,0.23436044967243191,0.00042510866431868285,0.000240200230185413,0.0008500567114424484,0.002905433541673132,0.020618163456493473,0.025184308161191597,0.015813469580583238,0.056878346080338815,0.1308707412706025,0.15869564632084776
halfcheetah-expert-v2,0.7,3,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau0.7_expl2_seed3/params_1000000.pkl,/tmp/diag_new_vdcjuhf2/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau0.7_expl2_seed3_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.1857312520345052,0.02550693061638514,0.016079917955721612,0.05794050724913784,0.13947685624420963,0.15970889335408076,0.05494692243971358,0.046429840173621686,0.08800463760017284,0.1694510973445988,0.23440759893764873,0.0004607807248684934,0.0002706945599525076,0.0008332891327142988,0.002509997879799297,0.02146580361571617,0.025333640573085087,0.015900826864708506,0.05596305081174553,0.13807444288329418,0.159165450312199
halfcheetah-expert-v2,1.5,0,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau1.5_expl2_seed0/params_1000000.pkl,/tmp/diag_new_lgd4nhxk/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau1.5_expl2_seed0_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.19130833943684894,0.025956797022307274,0.016575833577917365,0.05773698700553116,0.1459842852389559,0.16111113252133533,0.05489473386543485,0.046358479662787645,0.08830313296311396,0.17435852826274656,0.23429625235038407,0.0003991418644020518,0.00022879894231664366,0.0007774693120741935,0.0033290662592324774,0.019978535091493863,0.025570551369564154,0.016350438491523768,0.05582399372360669,0.13657595345672907,0.1599079465491448
halfcheetah-expert-v2,1.5,1,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau1.5_expl2_seed1/params_1000000.pkl,/tmp/diag_new_vus3aoux/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau1.5_expl2_seed1_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.19112141927083331,0.025823524255854845,0.016493519380067788,0.05834022005122581,0.14529420216761846,0.16069699516747302,0.05479800354556612,0.046400232626490165,0.08907971241622174,0.17280865342241822,0.234089733960219,0.0004577127588247473,0.0002612748724383588,0.0009597740982130176,0.002867072848837897,0.02139422255714723,0.025419689151845858,0.01612252834214208,0.056927142322820146,0.13924703956818174,0.15943553290231716
halfcheetah-expert-v2,1.5,2,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau1.5_expl2_seed2/params_1000000.pkl,/tmp/diag_new_buou5tjz/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau1.5_expl2_seed2_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.19169934590657553,0.0259220911379294,0.016322192601667968,0.057206762144536086,0.14422321514721273,0.16100338859144983,0.05482414543947563,0.045975543848678004,0.08818153342475725,0.17076323768131002,0.23414556463763225,0.00046657847275895334,0.000265360328588334,0.0009102908338801303,0.002965684691986807,0.021600427605928393,0.02535414078827291,0.016019838271328503,0.05629041477004648,0.14232133968394026,0.1592298363632674
halfcheetah-expert-v2,1.5,3,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau1.5_expl2_seed3/params_1000000.pkl,/tmp/diag_new_y2v5hbhl/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau1.5_expl2_seed3_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.1913623809814453,0.025836623367896727,0.016375684204149366,0.057785728468540284,0.14277877436434214,0.16073774717811845,0.054770194334595915,0.04609009161161389,0.08909751060533316,0.17183432153260764,0.23403032780944422,0.0005390412922288207,0.00037570716282194405,0.0009718388251966914,0.0027021714836337244,0.023217262806558843,0.025410238337766036,0.016411926157654,0.055816508014686406,0.136214270364993,0.1594058917912573
halfcheetah-expert-v2,10.0,0,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau10_expl2_seed0/params_1000000.pkl,/tmp/diag_new_qdgc0syt/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_expl2_seed0_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.20955149332682294,0.04459837966073144,0.03137054823339369,0.09404171140825686,0.2223966656631133,0.21118328452018034,0.07111954637421491,0.05846727683731627,0.12085097460481922,0.2485380613403241,0.2666824823159836,0.0007547299649173797,0.00037964444980342904,0.0017168609366304821,0.005187044720750234,0.027472349097180965,0.04441092700726066,0.030896359044101963,0.09656829628268801,0.2033952686377711,0.21073900210274477
halfcheetah-expert-v2,10.0,1,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau10_expl2_seed1/params_1000000.pkl,/tmp/diag_new_yqj14n2l/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_expl2_seed1_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.00244140625,0.21429824829101562,0.1194585208341151,0.05450882954755798,0.3776741760132912,0.6650455895462983,0.34562772000248343,0.14126280321546247,0.07948801619355758,0.390080648946155,0.6622316494021628,0.3758494422178414,0.0008786163846493896,0.00033275279058179547,0.0016831228437972356,0.008792762892884793,0.02964146394241333,0.11974395880135924,0.05314319715307647,0.36552179690382525,0.673060189051357,0.34604040053346263
halfcheetah-expert-v2,10.0,2,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau10_expl2_seed2/params_1000000.pkl,/tmp/diag_new_pzxtnhd7/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_expl2_seed2_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,4.0690104166666664e-05,0.20725631713867188,0.045957352394088644,0.033668936458222255,0.09630456318579186,0.2021563095561915,0.21437666009640285,0.07249038751626963,0.06101854896940766,0.12262843361814249,0.2285516831985085,0.26924038983085286,0.0006837823525382325,0.0003862131151247302,0.0013423508560353645,0.005803700594666837,0.026149232350840292,0.04508289184739779,0.03336370623234567,0.09449506363453489,0.19900128892089342,0.21232732242318178
halfcheetah-expert-v2,10.0,3,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau10_expl2_seed3/params_1000000.pkl,/tmp/diag_new_ma0c6ggu/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau10_expl2_seed3_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.2090943654378255,0.036369564794762485,0.025185443645265572,0.07610315412064969,0.1969911519593249,0.19070806169316096,0.06320764161437747,0.05321677010754711,0.10403206553532002,0.21983270464681523,0.2514112996950962,0.0007443290768564454,0.0004252256255246797,0.0014653793641796753,0.0057075757074808425,0.027282394998541556,0.03667897944581385,0.025425950882294046,0.07609008725383622,0.21685127210803332,0.19151756954862875
halfcheetah-expert-v2,12.0,0,expl2,1000000,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-expert-v2_tau12_expl2_seed0/params_1000000.pkl,/tmp/diag_new_k3ygbnn2/target_policy_exposure/raw/halfcheetah-expert-v2/halfcheetah-expert-v2_tau12_expl2_seed0_step1000000.npz,7d127608dd57d72ea3a2882a3abd4fa7bacbd0b2fd6c701e0b9d04238203c08b,4096,6,1.0,0.20000000298023224,0.5,64,0.0,0.2044843037923177,0.04083160217180548,0.02947333512323288,0.08526124521489464,0.18838020600135985,0.20206831065707825,0.06784003002937253,0.057424907796264565,0.11298481873313013,0.2149294208576957,0.26046118718414174,0.0007063690405864129,0.00040511006094382884,0.00158165190411097,0.004489676309912957,0.02657760411674485,0.04074758703770912,0.02921197466397037,0.0866105008631924,0.17926258885806126,0.20186031565840057
