key,condition,environment,T,seed,tag,host_run_dir,config_path,config_bytes,config_sha256,eval_path,eval_bytes,eval_sha256,checkpoint_path,checkpoint_bytes,checkpoint_sha256,score_column,deployment_d4rl
bar_p4|hopper-medium-v2|T=10|seed=1,bar_p4,hopper-medium-v2,10,1,hopper-medium-v2_tau10_mpi4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau10_mpi4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau10_mpi4_seed1/config.json,710,a62face0e21cce6be804cefa10110c9eedef810fa314583d9a6b66d0bfd14a37,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau10_mpi4_seed1/eval.csv,225,4d698830b12dcc00051372e56dda24656a72492de2dbb81841e90a6f699ad374,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau10_mpi4_seed1/params_1000000.pkl,5863045,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3,d4rl_pi4,100.74766430811697
two_actor_p4|hopper-medium-v2|T=10|seed=1,two_actor_p4,hopper-medium-v2,10,1,hopper-medium-v2_tau10_mcep4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau10_mcep4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau10_mcep4_seed1/config.json,717,3de216d7fd8a3e1ea6628a0c4134ccbe363b177315a19fe6558763a78ce5c4f6,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau10_mcep4_seed1/eval.csv,225,611bee4f9147178c63e8bbbca19c6685f48432f6f8099fd343becdf242e595de,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau10_mcep4_seed1/params_1000000.pkl,4190513,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde,d4rl_eval,97.84462648280717
bar_p4|hopper-medium-v2|T=14|seed=0,bar_p4,hopper-medium-v2,14,0,hopper-medium-v2_tau14_mpi4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0/config.json,710,679aa7c9934d330f172d6440cccdb216c153abe08a38afbda7e40ae0a9947755,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0/eval.csv,224,96d2ba6b1057e65e200d92a3b8a6fb596ac227f1f034aeb698900c5058cbf234,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed0/params_1000000.pkl,5863045,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce,d4rl_pi4,101.22063075861216
two_actor_p4|hopper-medium-v2|T=14|seed=0,two_actor_p4,hopper-medium-v2,14,0,hopper-medium-v2_tau14_mcep4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0/config.json,717,18655f602fb79ce3036533c64b3d59c773495c927fc0a0c70f9ab5a105d87374,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0/eval.csv,228,5e0a5c4eb14def24e99612c0f6a5be542dd6214aa75ba78659b77ee32665707d,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed0/params_1000000.pkl,4190513,6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96,d4rl_eval,100.19772054831577
bar_p4|hopper-medium-v2|T=14|seed=1,bar_p4,hopper-medium-v2,14,1,hopper-medium-v2_tau14_mpi4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1/config.json,710,7debd238dfacc588ef72840e680fb50cb654c2de652d78b0209b61fff660a758,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1/eval.csv,220,d86bd006abb1cd95a89eb6f268b2c5a208a3e00bf59eb5f884a5d109df1381e9,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau14_mpi4_seed1/params_1000000.pkl,5863045,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064,d4rl_pi4,100.9527563985614
two_actor_p4|hopper-medium-v2|T=14|seed=1,two_actor_p4,hopper-medium-v2,14,1,hopper-medium-v2_tau14_mcep4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1/config.json,717,86bb6f9597e3daa91543a6f8b9f0fca11d8de6cafe0b17f2adc4e49ac209fe73,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1/eval.csv,226,85b10d7ee74af3b0ec50a74e0bd74086a3e00a8705e81162010b4146d33ac3e2,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau14_mcep4_seed1/params_1000000.pkl,4190513,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e,d4rl_eval,99.12217542444908
bar_p4|hopper-medium-v2|T=20|seed=0,bar_p4,hopper-medium-v2,20,0,hopper-medium-v2_tau20_mpi4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0/config.json,710,2be5c448e52efe21ba1d733f53c1d12e02a2a63b476d8b6898324dc0ca34e189,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0/eval.csv,222,7d11743d75d6379e73966b81a016db98a47866f2bcbc262b42b66450fac30df6,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed0/params_1000000.pkl,5863045,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf,d4rl_pi4,101.31860077558706
two_actor_p4|hopper-medium-v2|T=20|seed=0,two_actor_p4,hopper-medium-v2,20,0,hopper-medium-v2_tau20_mcep4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0/config.json,717,8f807eb5ef29498a1d8f505a218c0c565ba34ff5b56e8ef7b49c48328a805262,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0/eval.csv,226,61503af2c32bb97fd350f9ec270a0bef3354af3c00039a88687992d879d2ce46,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed0/params_1000000.pkl,4190513,fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd,d4rl_eval,100.82821498138934
bar_p4|hopper-medium-v2|T=20|seed=1,bar_p4,hopper-medium-v2,20,1,hopper-medium-v2_tau20_mpi4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1/config.json,710,4fb62695bd70a8607739c28f6522b2d080eab8a08a41b2906d04e37a2f1c6fce,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1/eval.csv,223,381fa04d33fbe7e9597cd1bb5d2c29321fe45d71fbd63f544b1414e9ac47c705,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-v2_tau20_mpi4_seed1/params_1000000.pkl,5863045,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef,d4rl_pi4,47.233420930053626
two_actor_p4|hopper-medium-v2|T=20|seed=1,two_actor_p4,hopper-medium-v2,20,1,hopper-medium-v2_tau20_mcep4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed1/config.json,717,ab5c723040bb24dcc324a274aa09d5ba510cc90c512a6855fd3a5e371af3e80c,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed1/eval.csv,226,9c67e81f658d69259f1464f99a1bdb87feeaf567636aa9895b0ab7d3aaa5b997,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-v2_tau20_mcep4_seed1/params_1000000.pkl,4190513,d472f64cfaff36f0b04e04194e23afc01e0fb3cf2a96e007dd066bfbb70c070a,d4rl_eval,15.634261821320617
bar_p4|hopper-medium-replay-v2|T=4|seed=0,bar_p4,hopper-medium-replay-v2,4,0,hopper-medium-replay-v2_tau4_mpi4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau4_mpi4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau4_mpi4_seed0/config.json,716,909664c492513a2f1e7e653838d1f1e9c03e3b4c8cc1410877b81fa4e7a5bf9e,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau4_mpi4_seed0/eval.csv,222,271a68ac0ccf35d4d62952041ecede60a8ad6553ad97cda74856d4e28e17fadb,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau4_mpi4_seed0/params_1000000.pkl,5863052,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e,d4rl_pi4,98.9611680180423
two_actor_p4|hopper-medium-replay-v2|T=4|seed=0,two_actor_p4,hopper-medium-replay-v2,4,0,hopper-medium-replay-v2_tau4_mcep4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau4_mcep4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau4_mcep4_seed0/config.json,723,c2c8f1568a87a2e70eb62a76c70cbbe8064ab2410e750bec3a445cea8b5ed324,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau4_mcep4_seed0/eval.csv,224,18c4bb9de2819c9cb5d3c6c1da9f9f4e71aa8666e249e52e34549da9f14f38bc,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau4_mcep4_seed0/params_1000000.pkl,4190520,02fcac937753716c5bc9a5ae41610609fa8441c8c2d6eb3ff1cc766171b7bd1e,d4rl_eval,97.00050424194858
bar_p4|hopper-medium-replay-v2|T=4|seed=1,bar_p4,hopper-medium-replay-v2,4,1,hopper-medium-replay-v2_tau4_mpi4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau4_mpi4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau4_mpi4_seed1/config.json,716,fd9202e9ed5f76a128cdb1bfa20b82fbda2c220f4c0733fd17df8426aae0e6cd,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau4_mpi4_seed1/eval.csv,225,1ab819be6bcf94904f96739474be4b4ae6bb2f58e3d92b9596e9e1d974a5b23d,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau4_mpi4_seed1/params_1000000.pkl,5863052,d4cfda952531c0eb9ed94211ab1f2f75a33e59aae2c41a26fdd741e2fc4f531b,d4rl_pi4,98.91208114778853
two_actor_p4|hopper-medium-replay-v2|T=4|seed=1,two_actor_p4,hopper-medium-replay-v2,4,1,hopper-medium-replay-v2_tau4_mcep4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau4_mcep4_seed1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau4_mcep4_seed1/config.json,723,2a2870a492f2828c15e916734aee3c9556b8c7ea3f94fd5e316ffcc77bd5a05d,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau4_mcep4_seed1/eval.csv,226,f0e89ce2de5a3634b47d8e46e81652bd4e34999be385bda89788fec34e88dbb1,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/two_actor_p4/hopper-medium-replay-v2_tau4_mcep4_seed1/params_1000000.pkl,4190520,3125b4fede02b05b01f13ba1528b5455ca38b4a941f1a22df8aecd7ee1339c97,d4rl_eval,98.3311355640236
bar_p4|hopper-medium-replay-v2|T=7|seed=0,bar_p4,hopper-medium-replay-v2,7,0,hopper-medium-replay-v2_tau7_mpi4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau7_mpi4_seed0,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau7_mpi4_seed0/config.json,716,fed4a23a03b81a711f3ab3a36757fda6bd88781fcbc03838153d0d3c12e03057,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau7_mpi4_seed0/eval.csv,225,d92f1a3d69935cd969d160b0a55972a51c5754cc36478aa0c49965a2870216db,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94/runs/bar_p4/hopper-medium-replay-v2_tau7_mpi4_seed0/params_1000000.pkl,5863052,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d,d4rl_pi4,99.53983432161964
